 format: day,hour,forecast,value  location:60_127 Start : 20240701 
 2,0800,+6,26.000000 
 2,0800,+7,26.000000 
 2,0800,+8,26.000000 
 2,0800,+9,25.000000 
 2,0800,+10,25.000000 
 2,0800,+11,24.000000 
 2,0800,+12,24.000000 
 2,0800,+13,23.000000 
 2,0800,+14,23.000000 
 2,0800,+15,24.000000 
 2,0800,+16,25.000000 
 2,0800,+17,25.000000 
 2,0800,+18,25.000000 
 2,0800,+19,25.000000 
 2,0800,+20,25.000000 
 2,0800,+21,26.000000 
 2,0800,+22,26.000000 
 2,0800,+23,26.000000 
 2,0800,+24,26.000000 
 2,0800,+25,26.000000 
 2,0800,+26,25.000000 
 2,0800,+27,24.000000 
 2,0800,+28,24.000000 
 2,0800,+29,24.000000 
 2,0800,+30,24.000000 
 2,0800,+31,23.000000 
 2,0800,+32,23.000000 
 2,0800,+33,23.000000 
 2,0800,+34,23.000000 
 2,0800,+35,23.000000 
 2,0800,+36,23.000000 
 2,0800,+37,23.000000 
 2,0800,+38,23.000000 
 2,0800,+39,24.000000 
 2,0800,+40,25.000000 
 2,0800,+41,25.000000 
 2,0800,+42,26.000000 
 2,0800,+43,27.000000 
 2,0800,+44,27.000000 
 2,0800,+45,28.000000 
 2,0800,+46,27.000000 
 2,0800,+47,26.000000 
 2,0800,+48,26.000000 
 2,0800,+49,26.000000 
 2,0800,+50,25.000000 
 2,0800,+51,25.000000 
 2,0800,+52,24.000000 
 2,0800,+53,24.000000 
 2,0800,+54,24.000000 
 2,0800,+55,24.000000 
 2,0800,+56,24.000000 
 2,0800,+57,24.000000 
 2,0800,+58,24.000000 
 2,0800,+59,24.000000 
 2,0800,+60,24.000000 
 2,0800,+61,23.000000 
 2,0800,+62,23.000000 
 2,0800,+63,24.000000 
 2,0800,+64,25.000000 
 2,0800,+65,25.000000 
 2,0800,+66,26.000000 
 2,0800,+67,27.000000 
 2,0800,+68,27.000000 
 2,0800,+69,28.000000 
 2,0800,+70,28.000000 
 2,0800,+71,28.000000 
 2,0800,+72,28.000000 
 2,0800,+73,27.000000 
 2,0800,+74,27.000000 
 2,0800,+75,26.000000 
 2,0800,+76,25.000000 
 2,0800,+77,25.000000 
 2,0800,+78,25.000000 
 2,0800,+79,24.000000 
 2,1100,+6,25.000000 
 2,1100,+7,25.000000 
 2,1100,+8,24.000000 
 2,1100,+9,24.000000 
 2,1100,+10,23.000000 
 2,1100,+11,23.000000 
 2,1100,+12,24.000000 
 2,1100,+13,25.000000 
 2,1100,+14,25.000000 
 2,1100,+15,25.000000 
 2,1100,+16,25.000000 
 2,1100,+17,25.000000 
 2,1100,+18,26.000000 
 2,1100,+19,26.000000 
 2,1100,+20,26.000000 
 2,1100,+21,26.000000 
 2,1100,+22,26.000000 
 2,1100,+23,25.000000 
 2,1100,+24,24.000000 
 2,1100,+25,24.000000 
 2,1100,+26,24.000000 
 2,1100,+27,24.000000 
 2,1100,+28,23.000000 
 2,1100,+29,23.000000 
 2,1100,+30,23.000000 
 2,1100,+31,23.000000 
 2,1100,+32,23.000000 
 2,1100,+33,23.000000 
 2,1100,+34,23.000000 
 2,1100,+35,23.000000 
 2,1100,+36,24.000000 
 2,1100,+37,25.000000 
 2,1100,+38,25.000000 
 2,1100,+39,26.000000 
 2,1100,+40,27.000000 
 2,1100,+41,27.000000 
 2,1100,+42,28.000000 
 2,1100,+43,27.000000 
 2,1100,+44,26.000000 
 2,1100,+45,26.000000 
 2,1100,+46,26.000000 
 2,1100,+47,25.000000 
 2,1100,+48,25.000000 
 2,1100,+49,24.000000 
 2,1100,+50,24.000000 
 2,1100,+51,24.000000 
 2,1100,+52,24.000000 
 2,1100,+53,24.000000 
 2,1100,+54,24.000000 
 2,1100,+55,24.000000 
 2,1100,+56,24.000000 
 2,1100,+57,24.000000 
 2,1100,+58,23.000000 
 2,1100,+59,23.000000 
 2,1100,+60,24.000000 
 2,1100,+61,25.000000 
 2,1100,+62,25.000000 
 2,1100,+63,26.000000 
 2,1100,+64,27.000000 
 2,1100,+65,27.000000 
 2,1100,+66,28.000000 
 2,1100,+67,28.000000 
 2,1100,+68,28.000000 
 2,1100,+69,28.000000 
 2,1100,+70,27.000000 
 2,1100,+71,27.000000 
 2,1100,+72,26.000000 
 2,1100,+73,25.000000 
 2,1100,+74,25.000000 
 2,1100,+75,25.000000 
 2,1100,+76,24.000000 
 2,1400,+6,24.000000 
 2,1400,+7,23.000000 
 2,1400,+8,23.000000 
 2,1400,+9,24.000000 
 2,1400,+10,25.000000 
 2,1400,+11,25.000000 
 2,1400,+12,25.000000 
 2,1400,+13,25.000000 
 2,1400,+14,25.000000 
 2,1400,+15,26.000000 
 2,1400,+16,26.000000 
 2,1400,+17,26.000000 
 2,1400,+18,26.000000 
 2,1400,+19,26.000000 
 2,1400,+20,25.000000 
 2,1400,+21,24.000000 
 2,1400,+22,24.000000 
 2,1400,+23,24.000000 
 2,1400,+24,24.000000 
 2,1400,+25,23.000000 
 2,1400,+26,23.000000 
 2,1400,+27,23.000000 
 2,1400,+28,23.000000 
 2,1400,+29,23.000000 
 2,1400,+30,23.000000 
 2,1400,+31,23.000000 
 2,1400,+32,23.000000 
 2,1400,+33,24.000000 
 2,1400,+34,25.000000 
 2,1400,+35,25.000000 
 2,1400,+36,26.000000 
 2,1400,+37,27.000000 
 2,1400,+38,27.000000 
 2,1400,+39,28.000000 
 2,1400,+40,27.000000 
 2,1400,+41,26.000000 
 2,1400,+42,26.000000 
 2,1400,+43,26.000000 
 2,1400,+44,25.000000 
 2,1400,+45,25.000000 
 2,1400,+46,24.000000 
 2,1400,+47,24.000000 
 2,1400,+48,24.000000 
 2,1400,+49,24.000000 
 2,1400,+50,24.000000 
 2,1400,+51,24.000000 
 2,1400,+52,24.000000 
 2,1400,+53,24.000000 
 2,1400,+54,24.000000 
 2,1400,+55,23.000000 
 2,1400,+56,23.000000 
 2,1400,+57,24.000000 
 2,1400,+58,25.000000 
 2,1400,+59,25.000000 
 2,1400,+60,26.000000 
 2,1400,+61,27.000000 
 2,1400,+62,27.000000 
 2,1400,+63,28.000000 
 2,1400,+64,28.000000 
 2,1400,+65,28.000000 
 2,1400,+66,28.000000 
 2,1400,+67,27.000000 
 2,1400,+68,27.000000 
 2,1400,+69,26.000000 
 2,1400,+70,25.000000 
 2,1400,+71,25.000000 
 2,1400,+72,25.000000 
 2,1400,+73,24.000000 
 2,1700,+6,24.000000 
 2,1700,+7,25.000000 
 2,1700,+8,25.000000 
 2,1700,+9,25.000000 
 2,1700,+10,25.000000 
 2,1700,+11,25.000000 
 2,1700,+12,26.000000 
 2,1700,+13,26.000000 
 2,1700,+14,26.000000 
 2,1700,+15,26.000000 
 2,1700,+16,26.000000 
 2,1700,+17,25.000000 
 2,1700,+18,24.000000 
 2,1700,+19,24.000000 
 2,1700,+20,24.000000 
 2,1700,+21,24.000000 
 2,1700,+22,23.000000 
 2,1700,+23,23.000000 
 2,1700,+24,23.000000 
 2,1700,+25,23.000000 
 2,1700,+26,23.000000 
 2,1700,+27,23.000000 
 2,1700,+28,23.000000 
 2,1700,+29,23.000000 
 2,1700,+30,24.000000 
 2,1700,+31,25.000000 
 2,1700,+32,25.000000 
 2,1700,+33,26.000000 
 2,1700,+34,27.000000 
 2,1700,+35,27.000000 
 2,1700,+36,28.000000 
 2,1700,+37,27.000000 
 2,1700,+38,26.000000 
 2,1700,+39,26.000000 
 2,1700,+40,26.000000 
 2,1700,+41,25.000000 
 2,1700,+42,25.000000 
 2,1700,+43,24.000000 
 2,1700,+44,24.000000 
 2,1700,+45,24.000000 
 2,1700,+46,24.000000 
 2,1700,+47,24.000000 
 2,1700,+48,24.000000 
 2,1700,+49,24.000000 
 2,1700,+50,24.000000 
 2,1700,+51,24.000000 
 2,1700,+52,23.000000 
 2,1700,+53,23.000000 
 2,1700,+54,24.000000 
 2,1700,+55,25.000000 
 2,1700,+56,25.000000 
 2,1700,+57,26.000000 
 2,1700,+58,27.000000 
 2,1700,+59,27.000000 
 2,1700,+60,28.000000 
 2,1700,+61,28.000000 
 2,1700,+62,28.000000 
 2,1700,+63,28.000000 
 2,1700,+64,27.000000 
 2,1700,+65,27.000000 
 2,1700,+66,26.000000 
 2,1700,+67,25.000000 
 2,1700,+68,25.000000 
 2,1700,+69,25.000000 
 2,1700,+70,24.000000 
 2,2000,+6,25.000000 
 2,2000,+7,25.000000 
 2,2000,+8,25.000000 
 2,2000,+9,26.000000 
 2,2000,+10,26.000000 
 2,2000,+11,26.000000 
 2,2000,+12,26.000000 
 2,2000,+13,26.000000 
 2,2000,+14,25.000000 
 2,2000,+15,24.000000 
 2,2000,+16,24.000000 
 2,2000,+17,24.000000 
 2,2000,+18,24.000000 
 2,2000,+19,23.000000 
 2,2000,+20,23.000000 
 2,2000,+21,23.000000 
 2,2000,+22,23.000000 
 2,2000,+23,23.000000 
 2,2000,+24,23.000000 
 2,2000,+25,23.000000 
 2,2000,+26,23.000000 
 2,2000,+27,24.000000 
 2,2000,+28,25.000000 
 2,2000,+29,26.000000 
 2,2000,+30,27.000000 
 2,2000,+31,27.000000 
 2,2000,+32,27.000000 
 2,2000,+33,28.000000 
 2,2000,+34,27.000000 
